Animal_Name,Animal_Species,Latitude,Longitude
Emperor Goose,Anser canagicus,61.436,-165.556
Emperor Goose,Anser canagicus,61.604,-165.773
Emperor Goose,Anser canagicus,61.615,-165.756
Emperor Goose,Anser canagicus,61.604,-165.764
Emperor Goose,Anser canagicus,61.606,-165.762
Emperor Goose,Anser canagicus,61.643,-165.843
Emperor Goose,Anser canagicus,61.666,-165.808
Emperor Goose,Anser canagicus,61.637,-165.815
Emperor Goose,Anser canagicus,64.768,-171.304
Emperor Goose,Anser canagicus,65.386,-172.059
Emperor Goose,Anser canagicus,63.677,-167.07
Emperor Goose,Anser canagicus,65.657,-172.787
Emperor Goose,Anser canagicus,65.74,-172.641
Emperor Goose,Anser canagicus,66.794,-173.51
Emperor Goose,Anser canagicus,66.472,-173.841
Emperor Goose,Anser canagicus,66.052,-171.02
Emperor Goose,Anser canagicus,67.75,-175.806
Emperor Goose,Anser canagicus,67.757,-175.742
Emperor Goose,Anser canagicus,67.759,-175.764
Emperor Goose,Anser canagicus,67.758,-175.799
Emperor Goose,Anser canagicus,67.757,-175.679
Emperor Goose,Anser canagicus,67.751,-175.76
Emperor Goose,Anser canagicus,67.749,-175.804
Emperor Goose,Anser canagicus,67.749,-175.791
Emperor Goose,Anser canagicus,67.764,-175.898
Emperor Goose,Anser canagicus,67.744,-175.785
Emperor Goose,Anser canagicus,67.749,-175.738
Emperor Goose,Anser canagicus,67.648,-175.788
Emperor Goose,Anser canagicus,67.632,-175.725
Emperor Goose,Anser canagicus,67.638,-175.733
Emperor Goose,Anser canagicus,67.64,-175.732
Emperor Goose,Anser canagicus,67.65,-175.755
Emperor Goose,Anser canagicus,67.629,-175.724
Emperor Goose,Anser canagicus,67.615,-175.633
Emperor Goose,Anser canagicus,67.63,-175.696
Emperor Goose,Anser canagicus,67.601,-175.597
Emperor Goose,Anser canagicus,67.601,-175.694
Emperor Goose,Anser canagicus,67.625,-175.728
Emperor Goose,Anser canagicus,67.616,-175.738
Emperor Goose,Anser canagicus,67.571,-175.996
Emperor Goose,Anser canagicus,67.633,-175.712
Emperor Goose,Anser canagicus,67.637,-175.692
Emperor Goose,Anser canagicus,67.77,-175.643
Emperor Goose,Anser canagicus,67.639,-175.689
Emperor Goose,Anser canagicus,67.657,-175.647
Emperor Goose,Anser canagicus,67.643,-175.669
Emperor Goose,Anser canagicus,67.658,-175.723
Emperor Goose,Anser canagicus,67.637,-175.64
Emperor Goose,Anser canagicus,67.66,-175.699
Emperor Goose,Anser canagicus,67.6,-175.617
Emperor Goose,Anser canagicus,67.645,-175.671
Emperor Goose,Anser canagicus,67.648,-175.737
Emperor Goose,Anser canagicus,67.546,-175.446
Emperor Goose,Anser canagicus,67.548,-175.455
Emperor Goose,Anser canagicus,67.552,-175.41
Emperor Goose,Anser canagicus,67.56,-175.372
Emperor Goose,Anser canagicus,67.549,-175.475
Emperor Goose,Anser canagicus,67.551,-175.43
Emperor Goose,Anser canagicus,67.455,-175.66
Emperor Goose,Anser canagicus,67.514,-175.484
Emperor Goose,Anser canagicus,67.537,-175.485
Emperor Goose,Anser canagicus,67.544,-175.509
Emperor Goose,Anser canagicus,67.549,-175.515
Emperor Goose,Anser canagicus,67.544,-175.487
Emperor Goose,Anser canagicus,67.536,-175.507
Emperor Goose,Anser canagicus,67.571,-175.51
Emperor Goose,Anser canagicus,67.549,-175.503
Emperor Goose,Anser canagicus,67.556,-175.492
Emperor Goose,Anser canagicus,67.556,-175.475
Emperor Goose,Anser canagicus,67.544,-175.39
Emperor Goose,Anser canagicus,67.541,-175.46
Emperor Goose,Anser canagicus,67.591,-175.211
Emperor Goose,Anser canagicus,67.518,-175.647
Emperor Goose,Anser canagicus,67.533,-175.459
Emperor Goose,Anser canagicus,67.514,-175.555
Emperor Goose,Anser canagicus,67.546,-175.454
Emperor Goose,Anser canagicus,67.534,-175.471
Emperor Goose,Anser canagicus,67.532,-175.52
Emperor Goose,Anser canagicus,67.541,-175.475
Emperor Goose,Anser canagicus,67.535,-175.451
Emperor Goose,Anser canagicus,67.527,-175.601
Emperor Goose,Anser canagicus,67.408,-175.674
Emperor Goose,Anser canagicus,67.621,-175.599
Emperor Goose,Anser canagicus,67.626,-175.597
Emperor Goose,Anser canagicus,67.714,-176.75
Emperor Goose,Anser canagicus,67.626,-175.718
Emperor Goose,Anser canagicus,67.559,-175.657
Emperor Goose,Anser canagicus,67.511,-175.682
Emperor Goose,Anser canagicus,67.535,-175.618
Emperor Goose,Anser canagicus,67.494,-175.089
Emperor Goose,Anser canagicus,67.484,-175.099
Emperor Goose,Anser canagicus,67.501,-175.142
Emperor Goose,Anser canagicus,67.462,-175.078
Emperor Goose,Anser canagicus,67.473,-175.12
Emperor Goose,Anser canagicus,67.493,-175.071
Emperor Goose,Anser canagicus,67.472,-175.098
Emperor Goose,Anser canagicus,67.475,-175.084
Emperor Goose,Anser canagicus,67.486,-175.077
Emperor Goose,Anser canagicus,67.477,-175.116
Emperor Goose,Anser canagicus,67.472,-175.102
Emperor Goose,Anser canagicus,67.477,-175.427
Emperor Goose,Anser canagicus,67.499,-175.149
Emperor Goose,Anser canagicus,67.487,-175.101
Emperor Goose,Anser canagicus,67.489,-175.113
Emperor Goose,Anser canagicus,67.471,-175.002
Emperor Goose,Anser canagicus,67.475,-175.103
Emperor Goose,Anser canagicus,67.485,-175.168
Emperor Goose,Anser canagicus,67.53,-175.155
Emperor Goose,Anser canagicus,67.482,-175.22
Emperor Goose,Anser canagicus,67.453,-175.282
Emperor Goose,Anser canagicus,67.485,-175.228
Emperor Goose,Anser canagicus,67.493,-175.173
Emperor Goose,Anser canagicus,67.429,-175.197
Emperor Goose,Anser canagicus,67.425,-175.182
Emperor Goose,Anser canagicus,67.437,-175.242
Emperor Goose,Anser canagicus,67.418,-175.217
Emperor Goose,Anser canagicus,67.463,-175.35
Emperor Goose,Anser canagicus,67.41,-175.199
Emperor Goose,Anser canagicus,67.422,-175.207
Emperor Goose,Anser canagicus,67.391,-175.194
Emperor Goose,Anser canagicus,67.432,-175.222
Emperor Goose,Anser canagicus,67.341,-175.521
Emperor Goose,Anser canagicus,67.423,-175.233
Emperor Goose,Anser canagicus,67.435,-175.232
Emperor Goose,Anser canagicus,67.401,-175.36
Emperor Goose,Anser canagicus,67.485,-175.316
Emperor Goose,Anser canagicus,67.463,-175.054
Emperor Goose,Anser canagicus,67.399,-175.302
Emperor Goose,Anser canagicus,67.424,-175.236
Emperor Goose,Anser canagicus,67.618,-173.945
Emperor Goose,Anser canagicus,67.421,-175.211
Emperor Goose,Anser canagicus,67.528,-175.246
Emperor Goose,Anser canagicus,67.829,-177.449
Emperor Goose,Anser canagicus,67.431,-175.18
Emperor Goose,Anser canagicus,67.442,-175.25
Emperor Goose,Anser canagicus,67.516,-175.133
Emperor Goose,Anser canagicus,67.494,-175.176
Emperor Goose,Anser canagicus,67.517,-175.123
Emperor Goose,Anser canagicus,67.504,-175.186
Emperor Goose,Anser canagicus,67.491,-175.161
Emperor Goose,Anser canagicus,67.475,-175.118
Emperor Goose,Anser canagicus,67.474,-175.065
Emperor Goose,Anser canagicus,67.498,-175.184
Emperor Goose,Anser canagicus,67.487,-175.134
Emperor Goose,Anser canagicus,67.57,-175.159
Emperor Goose,Anser canagicus,67.515,-175.06
Emperor Goose,Anser canagicus,67.461,-175.303
Emperor Goose,Anser canagicus,67.478,-175.134
Emperor Goose,Anser canagicus,67.515,-175.206
Emperor Goose,Anser canagicus,67.51,-175.166
Emperor Goose,Anser canagicus,67.52,-175.116
Emperor Goose,Anser canagicus,67.509,-175.166
Emperor Goose,Anser canagicus,67.519,-175.201
Emperor Goose,Anser canagicus,67.514,-175.13
Emperor Goose,Anser canagicus,67.448,-175.186
Emperor Goose,Anser canagicus,67.506,-175.16
Emperor Goose,Anser canagicus,67.528,-175.125
Emperor Goose,Anser canagicus,67.533,-175.159
Emperor Goose,Anser canagicus,67.523,-175.217
Emperor Goose,Anser canagicus,67.529,-175.226
Emperor Goose,Anser canagicus,67.522,-175.197
Emperor Goose,Anser canagicus,67.489,-175.358
Emperor Goose,Anser canagicus,67.477,-175.196
Emperor Goose,Anser canagicus,67.622,-175.276
Emperor Goose,Anser canagicus,67.494,-175.206
Emperor Goose,Anser canagicus,67.67,-175.134
Emperor Goose,Anser canagicus,67.492,-175.293
Emperor Goose,Anser canagicus,65.884,-175.345
Emperor Goose,Anser canagicus,67.505,-175.167
Emperor Goose,Anser canagicus,67.488,-175.09
Emperor Goose,Anser canagicus,67.493,-175.109
Emperor Goose,Anser canagicus,67.496,-175.16
Emperor Goose,Anser canagicus,67.488,-175.108
Emperor Goose,Anser canagicus,67.457,-175.127
Emperor Goose,Anser canagicus,67.42,-174.987
Emperor Goose,Anser canagicus,66.11,177.532
Emperor Goose,Anser canagicus,67.497,-175.115
Emperor Goose,Anser canagicus,67.477,-175.22
Emperor Goose,Anser canagicus,67.288,-174.246
Emperor Goose,Anser canagicus,67.51,-175.199
Emperor Goose,Anser canagicus,67.543,-175.218
Emperor Goose,Anser canagicus,67.521,-175.208
Emperor Goose,Anser canagicus,67.499,-175.238
Emperor Goose,Anser canagicus,67.475,-175.203
Emperor Goose,Anser canagicus,67.545,-174.715
Emperor Goose,Anser canagicus,67.482,-175.068
Emperor Goose,Anser canagicus,67.446,-175.032
Emperor Goose,Anser canagicus,67.464,-175.082
Emperor Goose,Anser canagicus,67.467,-175.108
Emperor Goose,Anser canagicus,67.462,-175.135
Emperor Goose,Anser canagicus,67.473,-175.104
Emperor Goose,Anser canagicus,67.475,-175.005
Emperor Goose,Anser canagicus,67.475,-175.137
Emperor Goose,Anser canagicus,67.489,-175.109
Emperor Goose,Anser canagicus,67.505,-175.137
Emperor Goose,Anser canagicus,67.499,-175.124
Emperor Goose,Anser canagicus,67.494,-175.093
Emperor Goose,Anser canagicus,67.482,-175.093
Emperor Goose,Anser canagicus,67.488,-175.195
Emperor Goose,Anser canagicus,67.519,-175.02
Emperor Goose,Anser canagicus,67.507,-175.208
Emperor Goose,Anser canagicus,67.507,-175.212
Emperor Goose,Anser canagicus,67.629,-174.53
Emperor Goose,Anser canagicus,67.507,-175.151
Emperor Goose,Anser canagicus,67.382,-174.628
Emperor Goose,Anser canagicus,67.503,-175.139
Emperor Goose,Anser canagicus,67.507,-175.13
Emperor Goose,Anser canagicus,64.746,173.787
Emperor Goose,Anser canagicus,65.468,-177.486
Emperor Goose,Anser canagicus,67.46,-175.041
Emperor Goose,Anser canagicus,67.517,-175.236
Emperor Goose,Anser canagicus,67.497,-175.128
Emperor Goose,Anser canagicus,68.662,179.921
Emperor Goose,Anser canagicus,75.971,139.757
Emperor Goose,Anser canagicus,75.107,141.464
Emperor Goose,Anser canagicus,67.509,-175.157
Emperor Goose,Anser canagicus,67.572,-175.194
Emperor Goose,Anser canagicus,67.619,-175.285
Emperor Goose,Anser canagicus,67.53,-175.189
Emperor Goose,Anser canagicus,67.534,-175.226
Emperor Goose,Anser canagicus,67.473,-175.142
Emperor Goose,Anser canagicus,67.524,-175.287
Emperor Goose,Anser canagicus,67.523,-175.159
Emperor Goose,Anser canagicus,67.531,-175.264
Emperor Goose,Anser canagicus,67.538,-175.255
Emperor Goose,Anser canagicus,67.523,-175.218
Emperor Goose,Anser canagicus,67.432,-174.451
Emperor Goose,Anser canagicus,67.512,-175.202
Emperor Goose,Anser canagicus,67.432,-174.877
Emperor Goose,Anser canagicus,67.481,-174.587
Emperor Goose,Anser canagicus,61.21,-165.031
Emperor Goose,Anser canagicus,61.21,-165.094
Emperor Goose,Anser canagicus,61.211,-165.09
Emperor Goose,Anser canagicus,61.215,-165.075
Emperor Goose,Anser canagicus,61.209,-165.081
Emperor Goose,Anser canagicus,61.212,-165.063
Emperor Goose,Anser canagicus,61.213,-165.103
Emperor Goose,Anser canagicus,61.21,-165.096
Emperor Goose,Anser canagicus,61.205,-165.095
Emperor Goose,Anser canagicus,61.212,-165.103
Emperor Goose,Anser canagicus,61.208,-165.105
Emperor Goose,Anser canagicus,61.207,-165.094
Emperor Goose,Anser canagicus,61.212,-165.1
Emperor Goose,Anser canagicus,61.211,-165.097
Emperor Goose,Anser canagicus,61.211,-165.091
Emperor Goose,Anser canagicus,61.207,-165.117
Emperor Goose,Anser canagicus,61.233,-165.151
Emperor Goose,Anser canagicus,61.224,-165.09
Emperor Goose,Anser canagicus,61.207,-165.081
Emperor Goose,Anser canagicus,61.221,-165.115
Emperor Goose,Anser canagicus,61.208,-165.104
Emperor Goose,Anser canagicus,61.22,-165.101
Emperor Goose,Anser canagicus,61.219,-165.128
Emperor Goose,Anser canagicus,61.22,-165.106
Emperor Goose,Anser canagicus,61.214,-165.117
Emperor Goose,Anser canagicus,61.235,-165.133
Emperor Goose,Anser canagicus,61.222,-165.102
Emperor Goose,Anser canagicus,61.219,-165.099
Emperor Goose,Anser canagicus,61.221,-165.106
Emperor Goose,Anser canagicus,61.222,-165.113
Emperor Goose,Anser canagicus,61.211,-165.125
Emperor Goose,Anser canagicus,61.216,-165.092
Emperor Goose,Anser canagicus,61.211,-165.167
Emperor Goose,Anser canagicus,61.221,-165.109
Emperor Goose,Anser canagicus,61.204,-165.118
Emperor Goose,Anser canagicus,61.218,-165.104
Emperor Goose,Anser canagicus,61.218,-165.104
Emperor Goose,Anser canagicus,61.216,-165.097
Emperor Goose,Anser canagicus,61.23,-165.129
Emperor Goose,Anser canagicus,61.222,-165.091
Emperor Goose,Anser canagicus,61.22,-165.085
Emperor Goose,Anser canagicus,61.213,-165.139
Emperor Goose,Anser canagicus,61.209,-165.099
Emperor Goose,Anser canagicus,61.217,-165.106
Emperor Goose,Anser canagicus,61.213,-165.086
Emperor Goose,Anser canagicus,61.214,-165.088
Emperor Goose,Anser canagicus,61.186,-165.11
Emperor Goose,Anser canagicus,61.198,-165.103
Emperor Goose,Anser canagicus,61.195,-165.092
Emperor Goose,Anser canagicus,61.201,-165.106
Emperor Goose,Anser canagicus,61.195,-165.131
Emperor Goose,Anser canagicus,61.2,-165.106
Emperor Goose,Anser canagicus,61.185,-165.125
Emperor Goose,Anser canagicus,61.2,-165.105
Emperor Goose,Anser canagicus,61.204,-165.104
Emperor Goose,Anser canagicus,61.22,-165.122
Emperor Goose,Anser canagicus,61.198,-165.087
Emperor Goose,Anser canagicus,60.818,-164.625
Emperor Goose,Anser canagicus,60.806,-164.608
Emperor Goose,Anser canagicus,60.82,-164.648
Emperor Goose,Anser canagicus,60.819,-164.651
Emperor Goose,Anser canagicus,60.828,-164.639
Emperor Goose,Anser canagicus,63.894,-147.684
Emperor Goose,Anser canagicus,60.825,-164.657
Emperor Goose,Anser canagicus,60.817,-164.648
Emperor Goose,Anser canagicus,60.845,-164.66
Emperor Goose,Anser canagicus,60.534,-166.305
Emperor Goose,Anser canagicus,55.905,-161.069
Emperor Goose,Anser canagicus,55.956,-161.221
Emperor Goose,Anser canagicus,55.949,-161.18
Emperor Goose,Anser canagicus,55.963,-161.226
Emperor Goose,Anser canagicus,54.187,-164.814
Emperor Goose,Anser canagicus,54.191,-164.817
Emperor Goose,Anser canagicus,54.193,-164.854
Emperor Goose,Anser canagicus,54.164,-164.798
Emperor Goose,Anser canagicus,54.185,-164.837
Emperor Goose,Anser canagicus,54.194,-164.813
Emperor Goose,Anser canagicus,54.186,-164.827
Emperor Goose,Anser canagicus,54.192,-164.817
Emperor Goose,Anser canagicus,54.187,-164.831
Emperor Goose,Anser canagicus,54.162,-164.853
Emperor Goose,Anser canagicus,54.212,-164.817
Emperor Goose,Anser canagicus,54.18,-164.839
Emperor Goose,Anser canagicus,54.176,-164.812
Emperor Goose,Anser canagicus,54.188,-164.836
Emperor Goose,Anser canagicus,54.187,-164.851
Emperor Goose,Anser canagicus,54.188,-164.838
Emperor Goose,Anser canagicus,54.2,-164.849
Emperor Goose,Anser canagicus,54.202,-164.842
Emperor Goose,Anser canagicus,54.209,-164.824
Emperor Goose,Anser canagicus,54.229,-165.066
Emperor Goose,Anser canagicus,54.194,-164.842
Emperor Goose,Anser canagicus,54.191,-164.844
Emperor Goose,Anser canagicus,54.186,-164.866
Emperor Goose,Anser canagicus,54.195,-164.905
Emperor Goose,Anser canagicus,54.193,-164.825
Emperor Goose,Anser canagicus,54.196,-164.831
Emperor Goose,Anser canagicus,54.193,-164.822
Emperor Goose,Anser canagicus,54.179,-164.843
Emperor Goose,Anser canagicus,54.168,-164.846
Emperor Goose,Anser canagicus,54.198,-164.849
Emperor Goose,Anser canagicus,54.202,-164.831
Emperor Goose,Anser canagicus,54.213,-164.813
Emperor Goose,Anser canagicus,54.198,-164.838
Emperor Goose,Anser canagicus,54.196,-164.851
Emperor Goose,Anser canagicus,54.242,-164.67
Emperor Goose,Anser canagicus,54.036,-164.942
Emperor Goose,Anser canagicus,54.195,-164.817
Emperor Goose,Anser canagicus,54.054,-165.13
Emperor Goose,Anser canagicus,54.096,-164.727
Emperor Goose,Anser canagicus,54.169,-164.578
Emperor Goose,Anser canagicus,54.194,-164.852
Emperor Goose,Anser canagicus,54.187,-164.839
Emperor Goose,Anser canagicus,54.19,-164.848
Emperor Goose,Anser canagicus,54.19,-164.848
Emperor Goose,Anser canagicus,54.265,-165.184
Emperor Goose,Anser canagicus,54.199,-164.856
Emperor Goose,Anser canagicus,54.195,-164.842
Emperor Goose,Anser canagicus,54.205,-164.789
Emperor Goose,Anser canagicus,54.203,-164.776
Emperor Goose,Anser canagicus,54.186,-164.843
Emperor Goose,Anser canagicus,54.198,-164.816
Emperor Goose,Anser canagicus,54.196,-164.866
Emperor Goose,Anser canagicus,54.182,-164.874
Emperor Goose,Anser canagicus,54.188,-164.823
Emperor Goose,Anser canagicus,54.192,-164.884
Emperor Goose,Anser canagicus,54.199,-164.84
Emperor Goose,Anser canagicus,54.178,-164.825
Emperor Goose,Anser canagicus,54.197,-164.829
Emperor Goose,Anser canagicus,54.189,-164.835
Emperor Goose,Anser canagicus,54.193,-164.852
Emperor Goose,Anser canagicus,54.19,-164.82
Emperor Goose,Anser canagicus,54.191,-164.831
Emperor Goose,Anser canagicus,54.186,-164.851
Emperor Goose,Anser canagicus,54.188,-164.847
Emperor Goose,Anser canagicus,54.189,-164.838
Emperor Goose,Anser canagicus,54.197,-164.829
Emperor Goose,Anser canagicus,58.332,-141.104
Emperor Goose,Anser canagicus,61.214,-165.091
Emperor Goose,Anser canagicus,61.21,-165.129
Emperor Goose,Anser canagicus,61.206,-165.073
Emperor Goose,Anser canagicus,61.215,-165.102
Emperor Goose,Anser canagicus,61.211,-165.098
Emperor Goose,Anser canagicus,61.215,-165.108
Emperor Goose,Anser canagicus,61.213,-165.088
Emperor Goose,Anser canagicus,61.226,-165.085
Emperor Goose,Anser canagicus,61.219,-165.098
Emperor Goose,Anser canagicus,61.236,-168.345
Emperor Goose,Anser canagicus,61.201,-165.036
Emperor Goose,Anser canagicus,61.234,-165.097
Emperor Goose,Anser canagicus,61.21,-165.067
Emperor Goose,Anser canagicus,61.207,-165.13
Emperor Goose,Anser canagicus,61.208,-165.149
Emperor Goose,Anser canagicus,61.215,-165.108
Emperor Goose,Anser canagicus,61.208,-165.112
Emperor Goose,Anser canagicus,61.198,-165.094
Emperor Goose,Anser canagicus,61.211,-165.107
Emperor Goose,Anser canagicus,61.223,-165.145
Emperor Goose,Anser canagicus,61.213,-165.111
Emperor Goose,Anser canagicus,61.21,-165.104
Emperor Goose,Anser canagicus,61.213,-165.108
Emperor Goose,Anser canagicus,61.22,-165.08
Emperor Goose,Anser canagicus,61.214,-165.105
Emperor Goose,Anser canagicus,61.216,-165.105
Emperor Goose,Anser canagicus,61.21,-165.111
Emperor Goose,Anser canagicus,61.203,-165.062
Emperor Goose,Anser canagicus,61.213,-165.092
Emperor Goose,Anser canagicus,61.123,-164.951
Emperor Goose,Anser canagicus,61.212,-165.118
Emperor Goose,Anser canagicus,61.195,-164.98
Emperor Goose,Anser canagicus,61.219,-165.116
Emperor Goose,Anser canagicus,61.222,-165.121
Emperor Goose,Anser canagicus,61.218,-165.137
Emperor Goose,Anser canagicus,61.206,-165.089
Emperor Goose,Anser canagicus,61.215,-165.121
Emperor Goose,Anser canagicus,61.208,-165.072
Emperor Goose,Anser canagicus,61.211,-165.098
Emperor Goose,Anser canagicus,61.213,-165.093
Emperor Goose,Anser canagicus,61.207,-165.129
Emperor Goose,Anser canagicus,61.209,-165.087
Emperor Goose,Anser canagicus,61.21,-165.112
Emperor Goose,Anser canagicus,61.217,-165.105
Emperor Goose,Anser canagicus,61.236,-165.118
Emperor Goose,Anser canagicus,61.22,-165.046
Emperor Goose,Anser canagicus,61.193,-165.092
Emperor Goose,Anser canagicus,61.218,-165.1
Emperor Goose,Anser canagicus,61.215,-165.031
Emperor Goose,Anser canagicus,61.223,-165.106
Emperor Goose,Anser canagicus,61.179,-165.032
Emperor Goose,Anser canagicus,61.221,-165.11
Emperor Goose,Anser canagicus,61.157,-165.05
Emperor Goose,Anser canagicus,61.222,-165.117
Emperor Goose,Anser canagicus,61.218,-165.112
Emperor Goose,Anser canagicus,61.231,-165.056
